Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
57038,"Amerigreen Energy, LLC",42000,Pennsylvania,4722,39,14725,"PJM Interconnection, LLC",PJM
57040,"PNE Energy Supply LLC",33000,New Hampshire,304,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",9000,Connecticut,127410,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",11000,District of Columbia,1222,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",10000,Delaware,2924,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",17000,Illinois,72655,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",25000,Massachusetts,136439,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",24000,Maryland,61620,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",23000,Maine,29230,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",33000,New Hampshire,13052,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",34000,New Jersey,7870,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",36000,New York,41772,34,13501,"New York Independent System Operator",NYIS
57067,"ENGIE Retail, LLC",39000,Ohio,92857,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",42000,Pennsylvania,328266,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",44000,Rhode Island,6267,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",48000,Texas,113915,14,5723,"Electric Reliability Council of Texas",ERCO
57074,"Stream Energy New Jersey, LLC",34000,New Jersey,208534,39,14725,"PJM Interconnection, LLC",PJM
57132,"US Retailers, LLC",48000,Texas,6358914,14,5723,"Electric Reliability Council of Texas",ERCO
57185,"Palmco Power MD, LLC",24000,Maryland,38218,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",17000,Illinois,117420,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",24000,Maryland,23710,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",34000,New Jersey,216947,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",36000,New York,1161343,34,13501,"New York Independent System Operator",NYIS
57307,"Plymouth Rock Energy, LLC",39000,Ohio,32551,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",42000,Pennsylvania,140415,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",4000,Arizona,316354,4,803,"Arizona Public Service Company",AZPS
57313,"SolarCity Corporation",4000,Arizona,111928,50,16572,"Salt River Project",SRP
57313,"SolarCity Corporation",4000,Arizona,113354,54,24211,"Tucson Electric Power Company",TEPC
57313,"SolarCity Corporation",4000,Arizona,1920,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
57313,"SolarCity Corporation",6000,California,1147701,9,2775,"California Independent System Operator",CISO
57313,"SolarCity Corporation",6000,California,16399,22,9216,"Imperial Irrigation District",IID
57313,"SolarCity Corporation",6000,California,55777,26,11208,"Los Angeles Department of Water and Power",LDWP
57313,"SolarCity Corporation",6000,California,517,37,14378,"PacifiCorp - West",PACW
57313,"SolarCity Corporation",6000,California,78695,5,16534,"Balancing Authority of Northern California",BANC
57313,"SolarCity Corporation",6000,California,4295,55,19281,"Turlock Irrigation District",TIDC
57313,"SolarCity Corporation",6000,California,16,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
57313,"SolarCity Corporation",8000,Colorado,104361,41,15466,"Public Service Co. of Colorado",PSCO
57313,"SolarCity Corporation",8000,Colorado,9192,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
57313,"SolarCity Corporation",9000,Connecticut,65888,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",11000,District of Columbia,2158,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",10000,Delaware,29693,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",12000,Florida,79,17,6452,"Florida Power and Light Company",FPL
57313,"SolarCity Corporation",12000,Florida,3521,16,6455,"Duke Energy Florida",FPC
57313,"SolarCity Corporation",12000,Florida,19,15,14610,"Florida Municipal Power Pool",FMPP
57313,"SolarCity Corporation",12000,Florida,2333,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
57313,"SolarCity Corporation",12000,Florida,383,46,21554,"Seminole Electric Cooperative",SEC
57313,"SolarCity Corporation",15000,Hawaii,55877,29,-9999,"Missing",NA
57313,"SolarCity Corporation",15000,Hawaii,3993,20,19547,"Hawaiian Electric Company, Inc.",HECO
57313,"SolarCity Corporation",25000,Massachusetts,125414,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",24000,Maryland,234278,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",23000,Maine,1230,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",33000,New Hampshire,8652,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",34000,New Jersey,1473,34,13501,"New York Independent System Operator",NYIS
57313,"SolarCity Corporation",34000,New Jersey,72621,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",35000,New Mexico,1739,13,5701,"El Paso Electric Compnay",EPE
57313,"SolarCity Corporation",35000,New Mexico,11284,40,15473,"Public Service Co. of New Mexico",PNM
57313,"SolarCity Corporation",32000,Nevada,119010,31,13407,"Nevada Power Company",NEVP
57313,"SolarCity Corporation",36000,New York,121983,34,13501,"New York Independent System Operator",NYIS
57313,"SolarCity Corporation",39000,Ohio,6820,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",41000,Oregon,1136,6,1738,"Bonneville Power Administration - Transmission",BPAT
57313,"SolarCity Corporation",41000,Oregon,6199,37,14378,"PacifiCorp - West",PACW
57313,"SolarCity Corporation",41000,Oregon,23550,38,15248,"Portland General Electric",PGE
57313,"SolarCity Corporation",42000,Pennsylvania,53074,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",44000,Rhode Island,2883,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",48000,Texas,9785,13,5701,"El Paso Electric Compnay",EPE
57313,"SolarCity Corporation",48000,Texas,82706,14,5723,"Electric Reliability Council of Texas",ERCO
57313,"SolarCity Corporation",49000,Utah,2368,36,14379,"PacifiCorp - East",PACE
57313,"SolarCity Corporation",51000,Virginia,284,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",50000,Vermont,8680,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",53000,Washington,599,42,15500,"Puget Sound Energy Inc.",PSEI
57350,"Summer Energy LLC",48000,Texas,1520575,14,5723,"Electric Reliability Council of Texas",ERCO
57394,"Value Based Brands LLC",48000,Texas,1301939,14,5723,"Electric Reliability Council of Texas",ERCO
57428,"Source Power & Gas LLC",11000,District of Columbia,347152,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",10000,Delaware,14200,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",17000,Illinois,528325,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",24000,Maryland,846468,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",34000,New Jersey,371423,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",39000,Ohio,774121,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",42000,Pennsylvania,1343823,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",48000,Texas,2862256,14,5723,"Electric Reliability Council of Texas",ERCO
57459,"Wolverine Alternative Investments, LLC",48000,Texas,51568,14,5723,"Electric Reliability Council of Texas",ERCO
57467,"Palmco Power OH, LLC",39000,Ohio,75625,39,14725,"PJM Interconnection, LLC",PJM
57483,"Liberty Utilities",6000,California,594824,9,2775,"California Independent System Operator",CISO
57486,"XOOM Energy Texas, LLC",48000,Texas,660050,14,5723,"Electric Reliability Council of Texas",ERCO
57487,"XOOM Energy Connecticut, LLC",9000,Connecticut,73042,24,13434,"ISO New England Inc.",ISNE
57488,"XOOM Energy Illinois, LLC",17000,Illinois,323737,39,14725,"PJM Interconnection, LLC",PJM
57489,"XOOM Energy Massachusetts, LLC",25000,Massachusetts,79158,24,13434,"ISO New England Inc.",ISNE
57490,"XOOM Energy Maryland, LLC",24000,Maryland,298095,39,14725,"PJM Interconnection, LLC",PJM
57491,"XOOM Energy New Jersey, LLC",34000,New Jersey,125714,39,14725,"PJM Interconnection, LLC",PJM
58085,"Electricity Maine, LLC",23000,Maine,882143,24,13434,"ISO New England Inc.",ISNE
58086,"Electricity NH, LLC d/b/a ENH Power, LLC",33000,New Hampshire,871764,24,13434,"ISO New England Inc.",ISNE
58116,"Public Power & Utility of Maryland, LLC",24000,Maryland,114325,39,14725,"PJM Interconnection, LLC",PJM
58118,"Public Power LLC (PA)",42000,Pennsylvania,224486,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",9000,Connecticut,498293,24,13434,"ISO New England Inc.",ISNE
58119,"Public Power LLC (CT)",11000,District of Columbia,21902,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",17000,Illinois,99808,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",25000,Massachusetts,2219651,24,13434,"ISO New England Inc.",ISNE
58119,"Public Power LLC (CT)",36000,New York,182428,34,13501,"New York Independent System Operator",NYIS
58119,"Public Power LLC (CT)",39000,Ohio,156346,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",44000,Rhode Island,15289,24,13434,"ISO New England Inc.",ISNE
58123,"Aha Macav Power Service",4000,Arizona,17898,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
58123,"Aha Macav Power Service",6000,California,3484,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
58123,"Aha Macav Power Service",32000,Nevada,22515,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
58124,"City of Winter Park - (FL)",12000,Florida,412650,16,6455,"Duke Energy Florida",FPC
58126,"Pittsburg Power Company",6000,California,21954,9,2775,"California Independent System Operator",CISO
58139,"Town of Pickstown - (SD)",46000,South Dakota,2775,51,59504,"Southwest Power Pool",SWPP
58142,"Cincinnati Bell Energy LLC",39000,Ohio,173294,39,14725,"PJM Interconnection, LLC",PJM
58158,"FairPoint Energy LLC",23000,Maine,64028,30,1,"New Brunswick System Operator",NBSO
58158,"FairPoint Energy LLC",33000,New Hampshire,71589,24,13434,"ISO New England Inc.",ISNE
58160,"Viridian Energy NY LLC",36000,New York,274231,34,13501,"New York Independent System Operator",NYIS
58161,"Viridian Energy LLC",9000,Connecticut,63519,24,13434,"ISO New England Inc.",ISNE
58161,"Viridian Energy LLC",25000,Massachusetts,352177,24,13434,"ISO New England Inc.",ISNE
58161,"Viridian Energy LLC",44000,Rhode Island,18486,24,13434,"ISO New England Inc.",ISNE
58162,"Viridian Energy PA LLC",11000,District of Columbia,3151,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",10000,Delaware,8719,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",17000,Illinois,121711,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",24000,Maryland,66027,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",34000,New Jersey,260881,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",39000,Ohio,20663,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",42000,Pennsylvania,73654,39,14725,"PJM Interconnection, LLC",PJM
58181,"Stream Energy New York, LLC",36000,New York,84453,34,13501,"New York Independent System Operator",NYIS
58196,"C. N. Brown Electricity, LLC",23000,Maine,28373,24,13434,"ISO New England Inc.",ISNE
58248,"EnergyMark, LLC",36000,New York,420414,34,13501,"New York Independent System Operator",NYIS
58263,"V247 Power Corporation",48000,Texas,294955,14,5723,"Electric Reliability Council of Texas",ERCO
58314,"Palmco Power IL, LLC",17000,Illinois,73389,39,14725,"PJM Interconnection, LLC",PJM
58339,"XOOM Energy Pennsylvania, LLC",42000,Pennsylvania,276238,39,14725,"PJM Interconnection, LLC",PJM
58364,"New Brunswick Power Generation Corp.",23000,Maine,99430,30,1,"New Brunswick System Operator",NBSO
58367,"XOOM Energy New York, LLC",36000,New York,348587,34,13501,"New York Independent System Operator",NYIS
58457,"EDF Industrial Power Services (CA), LLC",6000,California,858937,9,2775,"California Independent System Operator",CISO
58458,"Silver State Energy Association",32000,Nevada,991510,31,13407,"Nevada Power Company",NEVP
58476,"Stream Energy Columbia, LLC",11000,District of Columbia,13067,39,14725,"PJM Interconnection, LLC",PJM
58630,"XOOM Energy Maine, LLC",23000,Maine,11548,24,13434,"ISO New England Inc.",ISNE
58631,"XOOM Energy Rhode Island, LLC",44000,Rhode Island,22046,24,13434,"ISO New England Inc.",ISNE
58632,"XOOM Energy Delaware, LLC",10000,Delaware,13929,39,14725,"PJM Interconnection, LLC",PJM
58633,"XOOM Energy New Hampshire, LLC",33000,New Hampshire,16726,24,13434,"ISO New England Inc.",ISNE
58663,"Respond Power LLC",34000,New Jersey,275663,39,14725,"PJM Interconnection, LLC",PJM
58663,"Respond Power LLC",42000,Pennsylvania,244057,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",9000,Connecticut,383654,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",17000,Illinois,42364,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",24000,Maryland,90761,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",23000,Maine,36513,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",33000,New Hampshire,294693,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",34000,New Jersey,206630,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",36000,New York,77281,34,13501,"New York Independent System Operator",NYIS
58667,"North American Power and Gas, LLC",39000,Ohio,244241,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",42000,Pennsylvania,521499,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",44000,Rhode Island,78324,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",48000,Texas,5923,14,5723,"Electric Reliability Council of Texas",ERCO
58683,"Everyday Energy LLC",9000,Connecticut,60,24,13434,"ISO New England Inc.",ISNE
58683,"Everyday Energy LLC",17000,Illinois,6279,39,14725,"PJM Interconnection, LLC",PJM
58683,"Everyday Energy LLC",25000,Massachusetts,71,24,13434,"ISO New England Inc.",ISNE
58683,"Everyday Energy LLC",34000,New Jersey,4891,39,14725,"PJM Interconnection, LLC",PJM
58683,"Everyday Energy LLC",39000,Ohio,47447,39,14725,"PJM Interconnection, LLC",PJM
58683,"Everyday Energy LLC",42000,Pennsylvania,30514,39,14725,"PJM Interconnection, LLC",PJM
58747,"Provider Power MASS, LLC",25000,Massachusetts,728234,24,13434,"ISO New England Inc.",ISNE
58799,"Mega Energy of New England, LLC",9000,Connecticut,28377,24,13434,"ISO New England Inc.",ISNE
58799,"Mega Energy of New England, LLC",25000,Massachusetts,51861,24,13434,"ISO New England Inc.",ISNE
58805,"Pro Power Providers",48000,Texas,227354,14,5723,"Electric Reliability Council of Texas",ERCO
58806,"Mint Energy, LLC",9000,Connecticut,17685,24,13434,"ISO New England Inc.",ISNE
58806,"Mint Energy, LLC",17000,Illinois,39623,39,14725,"PJM Interconnection, LLC",PJM
58806,"Mint Energy, LLC",25000,Massachusetts,154637,24,13434,"ISO New England Inc.",ISNE
58806,"Mint Energy, LLC",24000,Maryland,194,39,14725,"PJM Interconnection, LLC",PJM
58806,"Mint Energy, LLC",23000,Maine,5418,24,13434,"ISO New England Inc.",ISNE
58806,"Mint Energy, LLC",33000,New Hampshire,27783,24,13434,"ISO New England Inc.",ISNE
58806,"Mint Energy, LLC",39000,Ohio,1475,39,14725,"PJM Interconnection, LLC",PJM
58806,"Mint Energy, LLC",42000,Pennsylvania,50195,39,14725,"PJM Interconnection, LLC",PJM
58806,"Mint Energy, LLC",44000,Rhode Island,3333,24,13434,"ISO New England Inc.",ISNE
58851,"City of Cerritos - (CA)",6000,California,66808,9,2775,"California Independent System Operator",CISO
58853,"Kiwi Energy NY LLC",36000,New York,172311,34,13501,"New York Independent System Operator",NYIS
58853,"Kiwi Energy NY LLC",39000,Ohio,2016,39,14725,"PJM Interconnection, LLC",PJM
58859,"Enertrade Electric, LLC",48000,Texas,10933,14,5723,"Electric Reliability Council of Texas",ERCO
58951,"CleanChoice Energy, Inc.",11000,District of Columbia,55550,39,14725,"PJM Interconnection, LLC",PJM
58951,"CleanChoice Energy, Inc.",10000,Delaware,4081,39,14725,"PJM Interconnection, LLC",PJM
58951,"CleanChoice Energy, Inc.",17000,Illinois,111560,39,14725,"PJM Interconnection, LLC",PJM
58951,"CleanChoice Energy, Inc.",25000,Massachusetts,100943,24,13434,"ISO New England Inc.",ISNE
58951,"CleanChoice Energy, Inc.",24000,Maryland,127600,39,14725,"PJM Interconnection, LLC",PJM
58951,"CleanChoice Energy, Inc.",34000,New Jersey,37742,39,14725,"PJM Interconnection, LLC",PJM
58951,"CleanChoice Energy, Inc.",36000,New York,129904,34,13501,"New York Independent System Operator",NYIS
58951,"CleanChoice Energy, Inc.",39000,Ohio,8517,39,14725,"PJM Interconnection, LLC",PJM
58951,"CleanChoice Energy, Inc.",42000,Pennsylvania,134536,39,14725,"PJM Interconnection, LLC",PJM
58952,"Tomorow Energy Corp.",17000,Illinois,63729,39,14725,"PJM Interconnection, LLC",PJM
58952,"Tomorow Energy Corp.",24000,Maryland,37172,39,14725,"PJM Interconnection, LLC",PJM
58952,"Tomorow Energy Corp.",34000,New Jersey,32147,39,14725,"PJM Interconnection, LLC",PJM
58952,"Tomorow Energy Corp.",36000,New York,2738,34,13501,"New York Independent System Operator",NYIS
58952,"Tomorow Energy Corp.",39000,Ohio,24963,39,14725,"PJM Interconnection, LLC",PJM
58952,"Tomorow Energy Corp.",42000,Pennsylvania,360711,39,14725,"PJM Interconnection, LLC",PJM
58953,"Star Energy Partners, LLC",11000,District of Columbia,42565,39,14725,"PJM Interconnection, LLC",PJM
58953,"Star Energy Partners, LLC",17000,Illinois,237562,39,14725,"PJM Interconnection, LLC",PJM
58953,"Star Energy Partners, LLC",24000,Maryland,145728,39,14725,"PJM Interconnection, LLC",PJM
58953,"Star Energy Partners, LLC",34000,New Jersey,111602,39,14725,"PJM Interconnection, LLC",PJM
58953,"Star Energy Partners, LLC",39000,Ohio,264348,39,14725,"PJM Interconnection, LLC",PJM
58953,"Star Energy Partners, LLC",42000,Pennsylvania,129038,39,14725,"PJM Interconnection, LLC",PJM
58954,"Breeze LLC",48000,Texas,80529,14,5723,"Electric Reliability Council of Texas",ERCO
58956,"SmartEnergy Holdings, LLC",10000,Delaware,13094,39,14725,"PJM Interconnection, LLC",PJM
58956,"SmartEnergy Holdings, LLC",17000,Illinois,156357,39,14725,"PJM Interconnection, LLC",PJM
58956,"SmartEnergy Holdings, LLC",25000,Massachusetts,53279,24,13434,"ISO New England Inc.",ISNE
58956,"SmartEnergy Holdings, LLC",24000,Maryland,66894,39,14725,"PJM Interconnection, LLC",PJM
58956,"SmartEnergy Holdings, LLC",33000,New Hampshire,13950,24,13434,"ISO New England Inc.",ISNE
58956,"SmartEnergy Holdings, LLC",34000,New Jersey,18453,39,14725,"PJM Interconnection, LLC",PJM
58956,"SmartEnergy Holdings, LLC",39000,Ohio,109441,39,14725,"PJM Interconnection, LLC",PJM
58956,"SmartEnergy Holdings, LLC",42000,Pennsylvania,169406,39,14725,"PJM Interconnection, LLC",PJM
58957,"Interstate Gas Supply, Inc.",17000,Illinois,602521,39,14725,"PJM Interconnection, LLC",PJM
58957,"Interstate Gas Supply, Inc.",24000,Maryland,52860,39,14725,"PJM Interconnection, LLC",PJM
58957,"Interstate Gas Supply, Inc.",39000,Ohio,7938005,39,14725,"PJM Interconnection, LLC",PJM
58957,"Interstate Gas Supply, Inc.",42000,Pennsylvania,2304026,39,14725,"PJM Interconnection, LLC",PJM
58963,"Brooklet Energy Distribution",48000,Texas,84720,14,5723,"Electric Reliability Council of Texas",ERCO
58964,"Alpha Gas and Electric, LLC",34000,New Jersey,11261,39,14725,"PJM Interconnection, LLC",PJM
58964,"Alpha Gas and Electric, LLC",36000,New York,30801,34,13501,"New York Independent System Operator",NYIS
58964,"Alpha Gas and Electric, LLC",42000,Pennsylvania,13531,39,14725,"PJM Interconnection, LLC",PJM
58965,"Energy.Me Midwest LLC",11000,District of Columbia,6958,39,14725,"PJM Interconnection, LLC",PJM
58965,"Energy.Me Midwest LLC",10000,Delaware,1794,39,14725,"PJM Interconnection, LLC",PJM
58965,"Energy.Me Midwest LLC",17000,Illinois,767459,39,14725,"PJM Interconnection, LLC",PJM
58965,"Energy.Me Midwest LLC",17000,Illinois,231731,28,56669,"Midcontinent Independent System Operator",MISO
58965,"Energy.Me Midwest LLC",24000,Maryland,36728,39,14725,"PJM Interconnection, LLC",PJM
58965,"Energy.Me Midwest LLC",34000,New Jersey,49583,39,14725,"PJM Interconnection, LLC",PJM
58965,"Energy.Me Midwest LLC",39000,Ohio,118569,39,14725,"PJM Interconnection, LLC",PJM
58965,"Energy.Me Midwest LLC",42000,Pennsylvania,75457,39,14725,"PJM Interconnection, LLC",PJM
58966,"Marathon Power LLC",34000,New Jersey,167568,39,14725,"PJM Interconnection, LLC",PJM
58966,"Marathon Power LLC",36000,New York,267630,34,13501,"New York Independent System Operator",NYIS
58966,"Marathon Power LLC",42000,Pennsylvania,22345,39,14725,"PJM Interconnection, LLC",PJM
58967,"SBR Energy, LLC",36000,New York,5163,34,13501,"New York Independent System Operator",NYIS
58972,"Realgy, LLC",17000,Illinois,384934,39,14725,"PJM Interconnection, LLC",PJM
58973,"Discount Energy Group, LLC",24000,Maryland,2818,39,14725,"PJM Interconnection, LLC",PJM
58973,"Discount Energy Group, LLC",34000,New Jersey,2524,39,14725,"PJM Interconnection, LLC",PJM
58973,"Discount Energy Group, LLC",39000,Ohio,15979,39,14725,"PJM Interconnection, LLC",PJM
58973,"Discount Energy Group, LLC",42000,Pennsylvania,179805,39,14725,"PJM Interconnection, LLC",PJM
58974,"Clearview Electric Inc.",9000,Connecticut,97707,24,13434,"ISO New England Inc.",ISNE
58974,"Clearview Electric Inc.",11000,District of Columbia,5469,39,14725,"PJM Interconnection, LLC",PJM
58974,"Clearview Electric Inc.",10000,Delaware,18818,39,14725,"PJM Interconnection, LLC",PJM
58974,"Clearview Electric Inc.",17000,Illinois,182795,28,56669,"Midcontinent Independent System Operator",MISO
58974,"Clearview Electric Inc.",25000,Massachusetts,68655,24,13434,"ISO New England Inc.",ISNE
58974,"Clearview Electric Inc.",24000,Maryland,77694,39,14725,"PJM Interconnection, LLC",PJM
58974,"Clearview Electric Inc.",23000,Maine,62116,24,13434,"ISO New England Inc.",ISNE
58974,"Clearview Electric Inc.",33000,New Hampshire,16859,24,13434,"ISO New England Inc.",ISNE
58974,"Clearview Electric Inc.",34000,New Jersey,49818,39,14725,"PJM Interconnection, LLC",PJM
58974,"Clearview Electric Inc.",36000,New York,36773,34,13501,"New York Independent System Operator",NYIS
58974,"Clearview Electric Inc.",39000,Ohio,15483,39,14725,"PJM Interconnection, LLC",PJM
58974,"Clearview Electric Inc.",42000,Pennsylvania,109404,39,14725,"PJM Interconnection, LLC",PJM
58974,"Clearview Electric Inc.",44000,Rhode Island,26682,24,13434,"ISO New England Inc.",ISNE
58974,"Clearview Electric Inc.",48000,Texas,95293,14,5723,"Electric Reliability Council of Texas",ERCO
58978,"Harborside Energy, LLC",34000,New Jersey,6416,39,14725,"PJM Interconnection, LLC",PJM
59012,"Mega Energy of New Hampshire, LLC",33000,New Hampshire,14168,24,13434,"ISO New England Inc.",ISNE
59013,"PUD No 1 of Jefferson County",53000,Washington,376436,6,1738,"Bonneville Power Administration - Transmission",BPAT
59052,"Astral Energy LLC",24000,Maryland,5,39,14725,"PJM Interconnection, LLC",PJM
59052,"Astral Energy LLC",34000,New Jersey,43468,39,14725,"PJM Interconnection, LLC",PJM
59052,"Astral Energy LLC",36000,New York,21836,34,13501,"New York Independent System Operator",NYIS
59052,"Astral Energy LLC",39000,Ohio,2983,39,14725,"PJM Interconnection, LLC",PJM
59052,"Astral Energy LLC",42000,Pennsylvania,16211,39,14725,"PJM Interconnection, LLC",PJM
59053,"Abest Power & Gas, LLC",36000,New York,5106,34,13501,"New York Independent System Operator",NYIS
59054,"Eligo Energy, LLC",9000,Connecticut,13400,24,13434,"ISO New England Inc.",ISNE
59054,"Eligo Energy, LLC",11000,District of Columbia,4923,39,14725,"PJM Interconnection, LLC",PJM
59054,"Eligo Energy, LLC",17000,Illinois,323616,39,14725,"PJM Interconnection, LLC",PJM
59054,"Eligo Energy, LLC",25000,Massachusetts,77558,24,13434,"ISO New England Inc.",ISNE
59054,"Eligo Energy, LLC",24000,Maryland,17947,39,14725,"PJM Interconnection, LLC",PJM
59054,"Eligo Energy, LLC",26000,Michigan,5380,28,56669,"Midcontinent Independent System Operator",MISO
59054,"Eligo Energy, LLC",36000,New York,166932,34,13501,"New York Independent System Operator",NYIS
59054,"Eligo Energy, LLC",39000,Ohio,206297,39,14725,"PJM Interconnection, LLC",PJM
59054,"Eligo Energy, LLC",42000,Pennsylvania,168166,39,14725,"PJM Interconnection, LLC",PJM
59055,"Choice Energy, LLC d/b/a 4 Choice Energy",9000,Connecticut,15468,24,13434,"ISO New England Inc.",ISNE
59055,"Choice Energy, LLC d/b/a 4 Choice Energy",34000,New Jersey,18232,39,14725,"PJM Interconnection, LLC",PJM
59055,"Choice Energy, LLC d/b/a 4 Choice Energy",39000,Ohio,11831,39,14725,"PJM Interconnection, LLC",PJM
59055,"Choice Energy, LLC d/b/a 4 Choice Energy",42000,Pennsylvania,38554,39,14725,"PJM Interconnection, LLC",PJM
59057,"Mega Energy of Maine, LLC",23000,Maine,113,24,13434,"ISO New England Inc.",ISNE
59058,"Gerdau Ameristeel Energy, Inc.",34000,New Jersey,218018,39,14725,"PJM Interconnection, LLC",PJM
59059,"Town Square Energy",9000,Connecticut,275423,24,13434,"ISO New England Inc.",ISNE
59059,"Town Square Energy",25000,Massachusetts,131381,24,13434,"ISO New England Inc.",ISNE
59059,"Town Square Energy",23000,Maine,4615,24,13434,"ISO New England Inc.",ISNE
59059,"Town Square Energy",33000,New Hampshire,43711,24,13434,"ISO New England Inc.",ISNE
59059,"Town Square Energy",44000,Rhode Island,30208,24,13434,"ISO New England Inc.",ISNE
59060,"Union Atlantic Electricity",23000,Maine,27909,24,13434,"ISO New England Inc.",ISNE
59061,"Pioneer Power LLC DBA Pioneer Energy",48000,Texas,144404,14,5723,"Electric Reliability Council of Texas",ERCO
59062,"Horizon Power and Light, LLC",11000,District of Columbia,15965,39,14725,"PJM Interconnection, LLC",PJM
59062,"Horizon Power and Light, LLC",24000,Maryland,40729,39,14725,"PJM Interconnection, LLC",PJM
59064,"Great American Power, LLC",17000,Illinois,22126,39,14725,"PJM Interconnection, LLC",PJM
59064,"Great American Power, LLC",24000,Maryland,7614,39,14725,"PJM Interconnection, LLC",PJM
