Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
55813,"Bluerock Energy, Inc.",42000,Pennsylvania,15334,39,14725,"PJM Interconnection, LLC",PJM
55814,"Columbia Utilities Power, LLC",36000,New York,31595,34,13501,"New York Independent System Operator",NYIS
55815,"IDT Energy, Inc.",11000,District of Columbia,28782,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",17000,Illinois,306983,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",24000,Maryland,153684,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",34000,New Jersey,198080,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",36000,New York,436045,34,13501,"New York Independent System Operator",NYIS
55815,"IDT Energy, Inc.",39000,Ohio,1,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",42000,Pennsylvania,395830,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc",9000,Connecticut,68367,24,13434,"ISO New England Inc.",ISNE
55874,"Energy Services Providers, Inc",11000,District of Columbia,12273,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc",17000,Illinois,306933,28,56669,"Midcontinent Independent System Operator",MISO
55874,"Energy Services Providers, Inc",25000,Massachusetts,211215,24,13434,"ISO New England Inc.",ISNE
55874,"Energy Services Providers, Inc",24000,Maryland,184665,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc",34000,New Jersey,135307,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc",36000,New York,586153,34,13501,"New York Independent System Operator",NYIS
55874,"Energy Services Providers, Inc",39000,Ohio,16380,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc",42000,Pennsylvania,606586,39,14725,"PJM Interconnection, LLC",PJM
55878,"Hudson Energy Services",17000,Illinois,2414020,28,56669,"Midcontinent Independent System Operator",MISO
55878,"Hudson Energy Services",25000,Massachusetts,461849,24,13434,"ISO New England Inc.",ISNE
55878,"Hudson Energy Services",34000,New Jersey,1551224,39,14725,"PJM Interconnection, LLC",PJM
55878,"Hudson Energy Services",36000,New York,1336092,34,13501,"New York Independent System Operator",NYIS
55878,"Hudson Energy Services",39000,Ohio,389427,39,14725,"PJM Interconnection, LLC",PJM
55878,"Hudson Energy Services",42000,Pennsylvania,1266132,39,14725,"PJM Interconnection, LLC",PJM
55878,"Hudson Energy Services",48000,Texas,6110706,14,5723,"Electric Reliability Council of Texas",ERCO
55937,"Entergy Texas Inc.",48000,Texas,18181459,28,56669,"Midcontinent Independent System Operator",MISO
55959,"Roughrider Electric Cooperativ",38000,North Dakota,727888,51,59504,"Southwest Power Pool",SWPP
55962,"City of Victorville - (CA)",6000,California,89041,9,2775,"California Independent System Operator",CISO
55982,"Heart of Texas Electric Coop",48000,Texas,390640,14,5723,"Electric Reliability Council of Texas",ERCO
56146,"Black Hills/Colorado Elec.Util",8000,Colorado,1923650,41,15466,"Public Service Co. of Colorado",PSCO
56196,"Just Energy New York Corp.",36000,New York,661673,34,13501,"New York Independent System Operator",NYIS
56212,"Ambit Energy Holdings, LLC",48000,Texas,0,14,5723,"Electric Reliability Council of Texas",ERCO
56212,"Ambit Energy Holdings, LLC",9000,Connecticut,492302,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",11000,District of Columbia,11396,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",10000,Delaware,12006,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",17000,Illinois,686727,28,56669,"Midcontinent Independent System Operator",MISO
56212,"Ambit Energy Holdings, LLC",25000,Massachusetts,124833,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",24000,Maryland,264317,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",23000,Maine,56761,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",33000,New Hampshire,36467,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",34000,New Jersey,357167,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",36000,New York,1629659,34,13501,"New York Independent System Operator",NYIS
56212,"Ambit Energy Holdings, LLC",39000,Ohio,29443,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",42000,Pennsylvania,863701,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",44000,Rhode Island,46456,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",48000,Texas,6392906,14,5723,"Electric Reliability Council of Texas",ERCO
56220,"Anthracite Power & Light",42000,Pennsylvania,539956,39,14725,"PJM Interconnection, LLC",PJM
56247,"Mega Energy LP DBA Texans Energy",48000,Texas,0,14,5723,"Electric Reliability Council of Texas",ERCO
56247,"Mega Energy LP DBA Texans Energy",48000,Texas,66327,14,5723,"Electric Reliability Council of Texas",ERCO
56248,"Young Energy, LLC",48000,Texas,0,14,5723,"Electric Reliability Council of Texas",ERCO
56248,"Young Energy, LLC",48000,Texas,237199,14,5723,"Electric Reliability Council of Texas",ERCO
56254,"Duquesne Light Energy, LLC",42000,Pennsylvania,38550,39,14725,"PJM Interconnection, LLC",PJM
56255,"Brilliant Energy, LLC",48000,Texas,911993,14,5723,"Electric Reliability Council of Texas",ERCO
56260,"OnPAC Energy",48000,Texas,38759,14,5723,"Electric Reliability Council of Texas",ERCO
56265,"Energy Plus Holdings LLC",9000,Connecticut,55716,24,13434,"ISO New England Inc.",ISNE
56265,"Energy Plus Holdings LLC",17000,Illinois,288525,39,14725,"PJM Interconnection, LLC",PJM
56265,"Energy Plus Holdings LLC",25000,Massachusetts,46018,24,13434,"ISO New England Inc.",ISNE
56265,"Energy Plus Holdings LLC",24000,Maryland,111841,39,14725,"PJM Interconnection, LLC",PJM
56265,"Energy Plus Holdings LLC",34000,New Jersey,196891,39,14725,"PJM Interconnection, LLC",PJM
56265,"Energy Plus Holdings LLC",36000,New York,221438,34,13501,"New York Independent System Operator",NYIS
56265,"Energy Plus Holdings LLC",39000,Ohio,8511,39,14725,"PJM Interconnection, LLC",PJM
56265,"Energy Plus Holdings LLC",42000,Pennsylvania,637667,39,14725,"PJM Interconnection, LLC",PJM
56279,"Spartan Renewable Energy, Inc",26000,Michigan,76258,28,56669,"Midcontinent Independent System Operator",MISO
56286,"Frontier Utilities, Inc.",34000,New Jersey,0,39,14725,"PJM Interconnection, LLC",PJM
56286,"Frontier Utilities, Inc.",34000,New Jersey,4101,39,14725,"PJM Interconnection, LLC",PJM
56286,"Frontier Utilities, Inc.",36000,New York,11094,34,13501,"New York Independent System Operator",NYIS
56286,"Frontier Utilities, Inc.",42000,Pennsylvania,131460,39,14725,"PJM Interconnection, LLC",PJM
56286,"Frontier Utilities, Inc.",48000,Texas,741829,14,5723,"Electric Reliability Council of Texas",ERCO
56292,"Bounce Energy, Inc.",36000,New York,1323,34,13501,"New York Independent System Operator",NYIS
56292,"Bounce Energy, Inc.",42000,Pennsylvania,261,39,14725,"PJM Interconnection, LLC",PJM
56292,"Bounce Energy, Inc.",48000,Texas,1265145,14,5723,"Electric Reliability Council of Texas",ERCO
56326,"dPi Energy LLC",48000,Texas,26171,14,5723,"Electric Reliability Council of Texas",ERCO
56360,"Discount Power - (TX)",48000,Texas,1069456,14,5723,"Electric Reliability Council of Texas",ERCO
56379,"MC Squared Energy Services, LLC",17000,Illinois,1025264,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",11000,District of Columbia,3527,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",10000,Delaware,29582,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",24000,Maryland,42091,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",34000,New Jersey,34837,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",36000,New York,28928,34,13501,"New York Independent System Operator",NYIS
56408,"UGI Energy Services, Inc.",42000,Pennsylvania,473640,39,14725,"PJM Interconnection, LLC",PJM
56441,"Our Energy LLC",48000,Texas,379237,14,5723,"Electric Reliability Council of Texas",ERCO
56496,"UP Power Marketing, LLC",26000,Michigan,0,28,56669,"Midcontinent Independent System Operator",MISO
56496,"UP Power Marketing, LLC",26000,Michigan,38170,28,56669,"Midcontinent Independent System Operator",MISO
56501,"Palmco Power NJ, LLC",34000,New Jersey,38329,39,14725,"PJM Interconnection, LLC",PJM
56504,"Major Energy Electric Services",9000,Connecticut,5679,24,13434,"ISO New England Inc.",ISNE
56504,"Major Energy Electric Services",11000,District of Columbia,9695,39,14725,"PJM Interconnection, LLC",PJM
56504,"Major Energy Electric Services",17000,Illinois,23829,39,14725,"PJM Interconnection, LLC",PJM
56504,"Major Energy Electric Services",25000,Massachusetts,149297,24,13434,"ISO New England Inc.",ISNE
56504,"Major Energy Electric Services",24000,Maryland,61702,39,14725,"PJM Interconnection, LLC",PJM
56504,"Major Energy Electric Services",36000,New York,645815,34,13501,"New York Independent System Operator",NYIS
56521,"Devonshire Energy, LLC",11000,District of Columbia,13237,39,14725,"PJM Interconnection, LLC",PJM
56521,"Devonshire Energy, LLC",25000,Massachusetts,81599,24,13434,"ISO New England Inc.",ISNE
56521,"Devonshire Energy, LLC",33000,New Hampshire,53674,24,13434,"ISO New England Inc.",ISNE
56521,"Devonshire Energy, LLC",44000,Rhode Island,18792,24,13434,"ISO New England Inc.",ISNE
56522,"Backyard Farms Energy, LLC",23000,Maine,68801,24,13434,"ISO New England Inc.",ISNE
56571,"AP Holdings LLC",24000,Maryland,16207,39,14725,"PJM Interconnection, LLC",PJM
56571,"AP Holdings LLC",34000,New Jersey,50306,39,14725,"PJM Interconnection, LLC",PJM
56571,"AP Holdings LLC",36000,New York,226350,34,13501,"New York Independent System Operator",NYIS
56571,"AP Holdings LLC",39000,Ohio,343401,39,14725,"PJM Interconnection, LLC",PJM
56571,"AP Holdings LLC",42000,Pennsylvania,230172,39,14725,"PJM Interconnection, LLC",PJM
56571,"AP Holdings LLC",48000,Texas,1569011,14,5723,"Electric Reliability Council of Texas",ERCO
56573,"Palmco Power PA, LLC",42000,Pennsylvania,49679,39,14725,"PJM Interconnection, LLC",PJM
56620,"NextEra Retail of Texas LP",48000,Texas,220262,14,5723,"Electric Reliability Council of Texas",ERCO
56692,"Marin Clean Energy",6000,California,2054644,9,2775,"California Independent System Operator",CISO
56697,"Ameren Illinois Company",17000,Illinois,8410736,28,56669,"Midcontinent Independent System Operator",MISO
56697,"Ameren Illinois Company",17000,Illinois,27942559,28,56669,"Midcontinent Independent System Operator",MISO
56734,"Smart Prepaid Electric",48000,Texas,25653,14,5723,"Electric Reliability Council of Texas",ERCO
56737,"Stream Energy Pennsylvania, LLC",42000,Pennsylvania,887573,39,14725,"PJM Interconnection, LLC",PJM
56738,"Infinite Electric LLC",48000,Texas,601729,14,5723,"Electric Reliability Council of Texas",ERCO
56775,"Entrust Energy",17000,Illinois,68219,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",24000,Maryland,19839,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",34000,New Jersey,37921,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",36000,New York,75528,34,13501,"New York Independent System Operator",NYIS
56775,"Entrust Energy",39000,Ohio,32223,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",42000,Pennsylvania,55736,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",48000,Texas,1185651,14,5723,"Electric Reliability Council of Texas",ERCO
56793,"Palmco Power CT, LLC",9000,Connecticut,11658,24,13434,"ISO New England Inc.",ISNE
56810,"American Light and Power",48000,Texas,123006,14,5723,"Electric Reliability Council of Texas",ERCO
56876,"Stream Energy Maryland, LLC",24000,Maryland,142874,39,14725,"PJM Interconnection, LLC",PJM
56961,"Veteran Energy LLC",48000,Texas,257604,14,5723,"Electric Reliability Council of Texas",ERCO
56982,"PBF Power Marketing LLC",34000,New Jersey,32797,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",9000,Connecticut,237603,24,13434,"ISO New England Inc.",ISNE
57037,"Reliant Energy Northeast LLC",11000,District of Columbia,2423,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",10000,Delaware,179248,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",17000,Illinois,352268,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",25000,Massachusetts,686362,24,13434,"ISO New England Inc.",ISNE
57037,"Reliant Energy Northeast LLC",24000,Maryland,563508,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",34000,New Jersey,469987,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",36000,New York,80484,34,13501,"New York Independent System Operator",NYIS
57037,"Reliant Energy Northeast LLC",39000,Ohio,175928,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",42000,Pennsylvania,2772340,39,14725,"PJM Interconnection, LLC",PJM
57038,"Amerigreen Energy, LLC",42000,Pennsylvania,19876,39,14725,"PJM Interconnection, LLC",PJM
57040,"PNE Energy Supply LLC",33000,New Hampshire,9134,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",9000,Connecticut,171542,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",11000,District of Columbia,616,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",10000,Delaware,452,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",17000,Illinois,25092,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",25000,Massachusetts,204562,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",24000,Maryland,31991,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",23000,Maine,11169,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",33000,New Hampshire,204,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",34000,New Jersey,1469,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",36000,New York,72330,34,13501,"New York Independent System Operator",NYIS
57067,"ENGIE Retail, LLC",39000,Ohio,27464,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",42000,Pennsylvania,555676,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",44000,Rhode Island,336,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",48000,Texas,63637,14,5723,"Electric Reliability Council of Texas",ERCO
57074,"Stream Energy New Jersey, LLC",34000,New Jersey,198561,39,14725,"PJM Interconnection, LLC",PJM
57132,"US Retailers, LLC",48000,Texas,4973354,14,5723,"Electric Reliability Council of Texas",ERCO
57185,"Palmco Power MD, LLC",24000,Maryland,39167,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",17000,Illinois,80200,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",24000,Maryland,16108,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",34000,New Jersey,157012,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",36000,New York,819255,34,13501,"New York Independent System Operator",NYIS
57307,"Plymouth Rock Energy, LLC",39000,Ohio,27149,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",42000,Pennsylvania,84550,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",4000,Arizona,259702,4,803,"Arizona Public Service Company",AZPS
57313,"SolarCity Corporation",4000,Arizona,115953,50,16572,"Salt River Project",SRP
57313,"SolarCity Corporation",4000,Arizona,80345,54,24211,"Tucson Electric Power Company",TEPC
57313,"SolarCity Corporation",4000,Arizona,1699,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
57313,"SolarCity Corporation",6000,California,906653,9,2775,"California Independent System Operator",CISO
57313,"SolarCity Corporation",6000,California,14197,22,9216,"Imperial Irrigation District",IID
57313,"SolarCity Corporation",6000,California,49826,26,11208,"Los Angeles Department of Water and Power",LDWP
57313,"SolarCity Corporation",6000,California,1049,37,14378,"PacifiCorp - West",PACW
57313,"SolarCity Corporation",6000,California,59631,5,16534,"Balancing Authority of Northern California",BANC
57313,"SolarCity Corporation",6000,California,4688,55,19281,"Turlock Irrigation District",TIDC
57313,"SolarCity Corporation",6000,California,18,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
57313,"SolarCity Corporation",8000,Colorado,92445,41,15466,"Public Service Co. of Colorado",PSCO
57313,"SolarCity Corporation",8000,Colorado,6587,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
57313,"SolarCity Corporation",9000,Connecticut,56335,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",11000,District of Columbia,1631,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",10000,Delaware,15350,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",12000,Florida,11,17,6452,"Florida Power and Light Company",FPL
57313,"SolarCity Corporation",12000,Florida,3055,16,6455,"Duke Energy Florida",FPC
57313,"SolarCity Corporation",12000,Florida,22,15,14610,"Florida Municipal Power Pool",FMPP
57313,"SolarCity Corporation",12000,Florida,236,46,21554,"Seminole Electric Cooperative",SEC
57313,"SolarCity Corporation",15000,Hawaii,51257,29,-9999,"Missing",NA
57313,"SolarCity Corporation",15000,Hawaii,4257,20,19547,"Hawaiian Electric Company, Inc.",HECO
57313,"SolarCity Corporation",25000,Massachusetts,108660,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",24000,Maryland,141044,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",23000,Maine,1306,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",33000,New Hampshire,6180,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",34000,New Jersey,578,34,13501,"New York Independent System Operator",NYIS
57313,"SolarCity Corporation",34000,New Jersey,57095,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",35000,New Mexico,212,13,5701,"El Paso Electric Compnay",EPE
57313,"SolarCity Corporation",35000,New Mexico,6448,40,15473,"Public Service Co. of New Mexico",PNM
57313,"SolarCity Corporation",32000,Nevada,99904,31,13407,"Nevada Power Company",NEVP
57313,"SolarCity Corporation",36000,New York,105861,34,13501,"New York Independent System Operator",NYIS
57313,"SolarCity Corporation",39000,Ohio,8667,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",41000,Oregon,1357,6,1738,"Bonneville Power Administration - Transmission",BPAT
57313,"SolarCity Corporation",41000,Oregon,6510,37,14378,"PacifiCorp - West",PACW
57313,"SolarCity Corporation",41000,Oregon,22507,38,15248,"Portland General Electric",PGE
57313,"SolarCity Corporation",42000,Pennsylvania,8904,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",44000,Rhode Island,312,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",48000,Texas,7528,13,5701,"El Paso Electric Compnay",EPE
57313,"SolarCity Corporation",48000,Texas,52205,14,5723,"Electric Reliability Council of Texas",ERCO
57313,"SolarCity Corporation",49000,Utah,1614,36,14379,"PacifiCorp - East",PACE
57313,"SolarCity Corporation",51000,Virginia,288,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",50000,Vermont,2146,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",53000,Washington,575,42,15500,"Puget Sound Energy Inc.",PSEI
57350,"Summer Energy LLC",48000,Texas,971714,14,5723,"Electric Reliability Council of Texas",ERCO
57394,"Value Based Brands LLC",48000,Texas,704601,14,5723,"Electric Reliability Council of Texas",ERCO
57426,"Everything Energy, LLC",48000,Texas,339368,14,5723,"Electric Reliability Council of Texas",ERCO
57428,"Source Power & Gas LLC",11000,District of Columbia,536,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",10000,Delaware,145,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",17000,Illinois,165640,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",24000,Maryland,90346,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",34000,New Jersey,167015,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",39000,Ohio,383277,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",42000,Pennsylvania,89606,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",48000,Texas,2278107,14,5723,"Electric Reliability Council of Texas",ERCO
57459,"Wolverine Alternative Investments, LLC",48000,Texas,26327,14,5723,"Electric Reliability Council of Texas",ERCO
57467,"Palmco Power OH, LLC",39000,Ohio,3727,39,14725,"PJM Interconnection, LLC",PJM
57483,"Liberty Utilities",6000,California,557427,9,2775,"California Independent System Operator",CISO
57486,"XOOM Energy Texas, LLC",48000,Texas,410718,14,5723,"Electric Reliability Council of Texas",ERCO
57487,"XOOM Energy Connecticut, LLC",9000,Connecticut,88409,24,13434,"ISO New England Inc.",ISNE
57488,"XOOM Energy Illinois, LLC",17000,Illinois,315370,39,14725,"PJM Interconnection, LLC",PJM
57489,"XOOM Energy Massachusetts, LLC",25000,Massachusetts,94061,24,13434,"ISO New England Inc.",ISNE
57490,"XOOM Energy Maryland, LLC",24000,Maryland,297126,39,14725,"PJM Interconnection, LLC",PJM
57491,"XOOM Energy New Jersey, LLC",34000,New Jersey,200104,39,14725,"PJM Interconnection, LLC",PJM
58085,"Electricity Maine, LLC",23000,Maine,710769,24,13434,"ISO New England Inc.",ISNE
58086,"Electricity NH, LLC d/b/a ENH Power, LLC",33000,New Hampshire,388927,24,13434,"ISO New England Inc.",ISNE
58096,"Andeler Corporation dba Andeler Power",48000,Texas,45103,14,5723,"Electric Reliability Council of Texas",ERCO
58116,"Public Power & Utility of Maryland, LLC",24000,Maryland,93381,39,14725,"PJM Interconnection, LLC",PJM
58117,"Public Power & Utility - New Jersey",34000,New Jersey,395,39,14725,"PJM Interconnection, LLC",PJM
58118,"Public Power LLC (PA)",42000,Pennsylvania,240572,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",9000,Connecticut,722291,24,13434,"ISO New England Inc.",ISNE
58119,"Public Power LLC (CT)",11000,District of Columbia,23163,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",17000,Illinois,360881,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",25000,Massachusetts,6878,24,13434,"ISO New England Inc.",ISNE
58119,"Public Power LLC (CT)",36000,New York,204952,34,13501,"New York Independent System Operator",NYIS
58119,"Public Power LLC (CT)",39000,Ohio,24794,39,14725,"PJM Interconnection, LLC",PJM
58123,"Aha Macav Power Service",4000,Arizona,17461,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
58123,"Aha Macav Power Service",6000,California,3132,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
58123,"Aha Macav Power Service",32000,Nevada,22851,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
58124,"City of Winter Park - (FL)",12000,Florida,437232,16,6455,"Duke Energy Florida",FPC
58126,"Pittsburg Power Company",6000,California,20858,9,2775,"California Independent System Operator",CISO
58139,"Town of Pickstown - (SD)",46000,South Dakota,2518,51,59504,"Southwest Power Pool",SWPP
58142,"Cincinnati Bell Energy LLC",39000,Ohio,138605,39,14725,"PJM Interconnection, LLC",PJM
58158,"FairPoint Energy LLC",23000,Maine,58866,30,1,"New Brunswick System Operator",NBSO
58158,"FairPoint Energy LLC",33000,New Hampshire,54758,24,13434,"ISO New England Inc.",ISNE
58160,"Viridian Energy NY LLC",36000,New York,527562,34,13501,"New York Independent System Operator",NYIS
58161,"Viridian Energy LLC",9000,Connecticut,126454,24,13434,"ISO New England Inc.",ISNE
58161,"Viridian Energy LLC",25000,Massachusetts,667772,24,13434,"ISO New England Inc.",ISNE
58161,"Viridian Energy LLC",44000,Rhode Island,33105,24,13434,"ISO New England Inc.",ISNE
58162,"Viridian Energy PA LLC",11000,District of Columbia,4695,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",10000,Delaware,10070,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",17000,Illinois,208813,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",24000,Maryland,102580,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",34000,New Jersey,439952,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",39000,Ohio,6823,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",42000,Pennsylvania,98260,39,14725,"PJM Interconnection, LLC",PJM
58181,"Stream Energy New York, LLC",36000,New York,44996,34,13501,"New York Independent System Operator",NYIS
58196,"C. N. Brown Electricity, LLC",23000,Maine,37486,24,13434,"ISO New England Inc.",ISNE
58248,"EnergyMark, LLC",36000,New York,276312,34,13501,"New York Independent System Operator",NYIS
58263,"V247 Power Corporation",48000,Texas,128790,14,5723,"Electric Reliability Council of Texas",ERCO
58314,"Palmco Power IL, LLC",17000,Illinois,64055,39,14725,"PJM Interconnection, LLC",PJM
58339,"XOOM Energy Pennsylvania, LLC",42000,Pennsylvania,232857,39,14725,"PJM Interconnection, LLC",PJM
58364,"New Brunswick Power Generation Corp.",23000,Maine,77215,30,1,"New Brunswick System Operator",NBSO
58367,"XOOM Energy New York, LLC",36000,New York,366005,34,13501,"New York Independent System Operator",NYIS
58457,"EDF Industrial Power Services (CA), LLC",6000,California,592839,9,2775,"California Independent System Operator",CISO
58458,"Silver State Energy Association",32000,Nevada,1037031,31,13407,"Nevada Power Company",NEVP
58476,"Stream Energy Columbia, LLC",11000,District of Columbia,12054,39,14725,"PJM Interconnection, LLC",PJM
58630,"XOOM Energy Maine, LLC",23000,Maine,18795,24,13434,"ISO New England Inc.",ISNE
58631,"XOOM Energy Rhode Island, LLC",44000,Rhode Island,13232,24,13434,"ISO New England Inc.",ISNE
58632,"XOOM Energy Delaware, LLC",10000,Delaware,15908,39,14725,"PJM Interconnection, LLC",PJM
58633,"XOOM Energy New Hampshire, LLC",33000,New Hampshire,6997,24,13434,"ISO New England Inc.",ISNE
58663,"Respond Power LLC",34000,New Jersey,425803,39,14725,"PJM Interconnection, LLC",PJM
58663,"Respond Power LLC",42000,Pennsylvania,252663,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",9000,Connecticut,370289,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",17000,Illinois,66806,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",24000,Maryland,49643,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",23000,Maine,37568,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",33000,New Hampshire,314388,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",34000,New Jersey,203074,39,14725,"PJM Interconnection, LLC",PJM
