Utility_Number,Utility_Name,State_FIPS,State_Name,Total_Sales_MWh,BA_Code,BA_Number,BA_Long_Name,BA_Short_Name
55813,"Bluerock Energy, Inc.",42000,Pennsylvania,31238,39,14725,"PJM Interconnection, LLC",PJM
55814,"Columbia Utilities Electricity",36000,New York,17724,34,13501,"New York Independent System Operator",NYIS
55815,"IDT Energy, Inc.",11000,District of Columbia,37015,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",17000,Illinois,241643,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",24000,Maryland,132283,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",34000,New Jersey,166153,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",36000,New York,385929,34,13501,"New York Independent System Operator",NYIS
55815,"IDT Energy, Inc.",39000,Ohio,10889,39,14725,"PJM Interconnection, LLC",PJM
55815,"IDT Energy, Inc.",42000,Pennsylvania,270584,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc.",9000,Connecticut,60897,24,13434,"ISO New England Inc.",ISNE
55874,"Energy Services Providers, Inc.",11000,District of Columbia,16479,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc.",17000,Illinois,329946,28,56669,"Midcontinent Independent System Operator",MISO
55874,"Energy Services Providers, Inc.",25000,Massachusetts,209596,24,13434,"ISO New England Inc.",ISNE
55874,"Energy Services Providers, Inc.",24000,Maryland,233358,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc.",34000,New Jersey,138625,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc.",36000,New York,559436,34,13501,"New York Independent System Operator",NYIS
55874,"Energy Services Providers, Inc.",39000,Ohio,51043,39,14725,"PJM Interconnection, LLC",PJM
55874,"Energy Services Providers, Inc.",42000,Pennsylvania,498954,39,14725,"PJM Interconnection, LLC",PJM
55878,"Hudson Energy Services",17000,Illinois,1567300,28,56669,"Midcontinent Independent System Operator",MISO
55878,"Hudson Energy Services",25000,Massachusetts,352180,24,13434,"ISO New England Inc.",ISNE
55878,"Hudson Energy Services",34000,New Jersey,1345120,39,14725,"PJM Interconnection, LLC",PJM
55878,"Hudson Energy Services",36000,New York,1232248,34,13501,"New York Independent System Operator",NYIS
55878,"Hudson Energy Services",39000,Ohio,524590,39,14725,"PJM Interconnection, LLC",PJM
55878,"Hudson Energy Services",42000,Pennsylvania,1398984,39,14725,"PJM Interconnection, LLC",PJM
55878,"Hudson Energy Services",48000,Texas,5187611,14,5723,"Electric Reliability Council of Texas",ERCO
55937,"Entergy Texas Inc.",48000,Texas,18058445,28,56669,"Midcontinent Independent System Operator",MISO
55959,"Roughrider Electric Cooperative",38000,North Dakota,747719,51,59504,"Southwest Power Pool",SWPP
55962,"City of Victorville - (CA)",6000,California,93402,9,2775,"California Independent System Operator",CISO
55982,"Heart of Texas Electric Coop",48000,Texas,405932,14,5723,"Electric Reliability Council of Texas",ERCO
56146,"Black Hills/Colorado Elec.Utility Co. LP",8000,Colorado,1901235,41,15466,"Public Service Co. of Colorado",PSCO
56196,"Just Energy New York Corp.",36000,New York,535097,34,13501,"New York Independent System Operator",NYIS
56212,"Ambit Energy Holdings, LLC",9000,Connecticut,436145,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",11000,District of Columbia,10231,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",10000,Delaware,9955,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",17000,Illinois,712638,28,56669,"Midcontinent Independent System Operator",MISO
56212,"Ambit Energy Holdings, LLC",25000,Massachusetts,181531,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",24000,Maryland,217490,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",23000,Maine,70171,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",33000,New Hampshire,42696,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",34000,New Jersey,291184,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",36000,New York,1440748,34,13501,"New York Independent System Operator",NYIS
56212,"Ambit Energy Holdings, LLC",39000,Ohio,83051,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",42000,Pennsylvania,752190,39,14725,"PJM Interconnection, LLC",PJM
56212,"Ambit Energy Holdings, LLC",44000,Rhode Island,41843,24,13434,"ISO New England Inc.",ISNE
56212,"Ambit Energy Holdings, LLC",48000,Texas,6275633,14,5723,"Electric Reliability Council of Texas",ERCO
56220,"Anthracite Power & Light",42000,Pennsylvania,408466,39,14725,"PJM Interconnection, LLC",PJM
56247,"Mega Energy, LP",48000,Texas,111168,14,5723,"Electric Reliability Council of Texas",ERCO
56248,"Young Energy, LLC",48000,Texas,.,14,5723,"Electric Reliability Council of Texas",ERCO
56248,"Young Energy, LLC",48000,Texas,224092,14,5723,"Electric Reliability Council of Texas",ERCO
56255,"Brilliant Energy, LLC",48000,Texas,847545,14,5723,"Electric Reliability Council of Texas",ERCO
56260,"OnPAC Energy",48000,Texas,41474,14,5723,"Electric Reliability Council of Texas",ERCO
56265,"Energy Plus Holdings LLC",9000,Connecticut,36949,24,13434,"ISO New England Inc.",ISNE
56265,"Energy Plus Holdings LLC",17000,Illinois,197027,39,14725,"PJM Interconnection, LLC",PJM
56265,"Energy Plus Holdings LLC",25000,Massachusetts,31269,24,13434,"ISO New England Inc.",ISNE
56265,"Energy Plus Holdings LLC",24000,Maryland,72512,39,14725,"PJM Interconnection, LLC",PJM
56265,"Energy Plus Holdings LLC",34000,New Jersey,136964,39,14725,"PJM Interconnection, LLC",PJM
56265,"Energy Plus Holdings LLC",36000,New York,178415,34,13501,"New York Independent System Operator",NYIS
56265,"Energy Plus Holdings LLC",39000,Ohio,7906,39,14725,"PJM Interconnection, LLC",PJM
56265,"Energy Plus Holdings LLC",42000,Pennsylvania,525576,39,14725,"PJM Interconnection, LLC",PJM
56279,"Spartan Renewable Energy, Inc",26000,Michigan,145502,28,56669,"Midcontinent Independent System Operator",MISO
56286,"Frontier Utilities, Inc.",34000,New Jersey,0,39,14725,"PJM Interconnection, LLC",PJM
56286,"Frontier Utilities, Inc.",17000,Illinois,8046,39,14725,"PJM Interconnection, LLC",PJM
56286,"Frontier Utilities, Inc.",34000,New Jersey,16441,39,14725,"PJM Interconnection, LLC",PJM
56286,"Frontier Utilities, Inc.",36000,New York,3063,34,13501,"New York Independent System Operator",NYIS
56286,"Frontier Utilities, Inc.",39000,Ohio,7112,39,14725,"PJM Interconnection, LLC",PJM
56286,"Frontier Utilities, Inc.",42000,Pennsylvania,200937,39,14725,"PJM Interconnection, LLC",PJM
56286,"Frontier Utilities, Inc.",48000,Texas,819401,14,5723,"Electric Reliability Council of Texas",ERCO
56292,"Bounce Energy, Inc.",48000,Texas,1079569,14,5723,"Electric Reliability Council of Texas",ERCO
56360,"Discount Power - (TX)",48000,Texas,1583736,14,5723,"Electric Reliability Council of Texas",ERCO
56379,"MC Squared Energy Services, LLC",17000,Illinois,933852,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",11000,District of Columbia,4716,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",10000,Delaware,26287,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",24000,Maryland,37627,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",34000,New Jersey,37553,39,14725,"PJM Interconnection, LLC",PJM
56408,"UGI Energy Services, Inc.",36000,New York,18074,34,13501,"New York Independent System Operator",NYIS
56408,"UGI Energy Services, Inc.",42000,Pennsylvania,552500,39,14725,"PJM Interconnection, LLC",PJM
56441,"Our Energy LLC",48000,Texas,408004,14,5723,"Electric Reliability Council of Texas",ERCO
56496,"UP Power Marketing, LLC",26000,Michigan,40502,28,56669,"Midcontinent Independent System Operator",MISO
56501,"Palmco Power NJ, LLC",34000,New Jersey,22390,39,14725,"PJM Interconnection, LLC",PJM
56504,"Major Energy Electric Services",9000,Connecticut,21565,24,13434,"ISO New England Inc.",ISNE
56504,"Major Energy Electric Services",11000,District of Columbia,13654,39,14725,"PJM Interconnection, LLC",PJM
56504,"Major Energy Electric Services",17000,Illinois,20289,39,14725,"PJM Interconnection, LLC",PJM
56504,"Major Energy Electric Services",25000,Massachusetts,162010,24,13434,"ISO New England Inc.",ISNE
56504,"Major Energy Electric Services",24000,Maryland,54035,39,14725,"PJM Interconnection, LLC",PJM
56504,"Major Energy Electric Services",36000,New York,637203,34,13501,"New York Independent System Operator",NYIS
56521,"Devonshire Energy, LLC",11000,District of Columbia,11916,39,14725,"PJM Interconnection, LLC",PJM
56521,"Devonshire Energy, LLC",25000,Massachusetts,77194,24,13434,"ISO New England Inc.",ISNE
56521,"Devonshire Energy, LLC",33000,New Hampshire,46780,24,13434,"ISO New England Inc.",ISNE
56521,"Devonshire Energy, LLC",44000,Rhode Island,20855,24,13434,"ISO New England Inc.",ISNE
56522,"Backyard Farms Energy, LLC",23000,Maine,67698,24,13434,"ISO New England Inc.",ISNE
56571,"AP Holdings LLC",24000,Maryland,20094,39,14725,"PJM Interconnection, LLC",PJM
56571,"AP Holdings LLC",34000,New Jersey,34471,39,14725,"PJM Interconnection, LLC",PJM
56571,"AP Holdings LLC",36000,New York,86913,34,13501,"New York Independent System Operator",NYIS
56571,"AP Holdings LLC",39000,Ohio,172392,39,14725,"PJM Interconnection, LLC",PJM
56571,"AP Holdings LLC",42000,Pennsylvania,196668,39,14725,"PJM Interconnection, LLC",PJM
56571,"AP Holdings LLC",48000,Texas,1113128,14,5723,"Electric Reliability Council of Texas",ERCO
56573,"Palmco Power PA, LLC",42000,Pennsylvania,42004,39,14725,"PJM Interconnection, LLC",PJM
56620,"NextEra Retail of Texas LP",48000,Texas,208837,14,5723,"Electric Reliability Council of Texas",ERCO
56692,"Marin Clean Energy",6000,California,2821021,9,2775,"California Independent System Operator",CISO
56697,"Ameren Illinois Company",17000,Illinois,8093784,28,56669,"Midcontinent Independent System Operator",MISO
56697,"Ameren Illinois Company",17000,Illinois,27147682,28,56669,"Midcontinent Independent System Operator",MISO
56734,"Smart Prepaid Electric",48000,Texas,17270,14,5723,"Electric Reliability Council of Texas",ERCO
56737,"Stream Energy Pennsylvania, LLC",42000,Pennsylvania,945156,39,14725,"PJM Interconnection, LLC",PJM
56738,"Infinite Electric LLC",48000,Texas,647028,14,5723,"Electric Reliability Council of Texas",ERCO
56775,"Entrust Energy",17000,Illinois,69573,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",24000,Maryland,25105,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",34000,New Jersey,61960,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",36000,New York,201939,34,13501,"New York Independent System Operator",NYIS
56775,"Entrust Energy",39000,Ohio,50749,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",42000,Pennsylvania,155161,39,14725,"PJM Interconnection, LLC",PJM
56775,"Entrust Energy",48000,Texas,1375478,14,5723,"Electric Reliability Council of Texas",ERCO
56793,"Palmco Power CT, LLC",9000,Connecticut,4242,24,13434,"ISO New England Inc.",ISNE
56810,"American Light and Power",48000,Texas,188199,14,5723,"Electric Reliability Council of Texas",ERCO
56876,"Stream Energy Maryland, LLC",24000,Maryland,123155,39,14725,"PJM Interconnection, LLC",PJM
56961,"Veteran Energy LLC",48000,Texas,344135,14,5723,"Electric Reliability Council of Texas",ERCO
56982,"PBF Power Marketing LLC",34000,New Jersey,35430,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",9000,Connecticut,124254,24,13434,"ISO New England Inc.",ISNE
57037,"Reliant Energy Northeast LLC",11000,District of Columbia,2121,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",10000,Delaware,19873,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",17000,Illinois,487642,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",25000,Massachusetts,442344,24,13434,"ISO New England Inc.",ISNE
57037,"Reliant Energy Northeast LLC",24000,Maryland,404903,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",34000,New Jersey,284093,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",36000,New York,81422,34,13501,"New York Independent System Operator",NYIS
57037,"Reliant Energy Northeast LLC",39000,Ohio,213497,39,14725,"PJM Interconnection, LLC",PJM
57037,"Reliant Energy Northeast LLC",42000,Pennsylvania,2170451,39,14725,"PJM Interconnection, LLC",PJM
57038,"Amerigreen Energy, LLC",42000,Pennsylvania,13078,39,14725,"PJM Interconnection, LLC",PJM
57040,"PNE Energy Supply LLC",33000,New Hampshire,9369,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",9000,Connecticut,159420,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",11000,District of Columbia,1139,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",10000,Delaware,2409,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",17000,Illinois,62706,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",25000,Massachusetts,178432,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",24000,Maryland,61373,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",23000,Maine,40481,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",33000,New Hampshire,8917,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",34000,New Jersey,8419,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",36000,New York,70588,34,13501,"New York Independent System Operator",NYIS
57067,"ENGIE Retail, LLC",39000,Ohio,111008,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",42000,Pennsylvania,511550,39,14725,"PJM Interconnection, LLC",PJM
57067,"ENGIE Retail, LLC",44000,Rhode Island,13336,24,13434,"ISO New England Inc.",ISNE
57067,"ENGIE Retail, LLC",48000,Texas,85824,14,5723,"Electric Reliability Council of Texas",ERCO
57074,"Stream Energy New Jersey, LLC",34000,New Jersey,195789,39,14725,"PJM Interconnection, LLC",PJM
57132,"US Retailers, LLC",48000,Texas,5754560,14,5723,"Electric Reliability Council of Texas",ERCO
57185,"Palmco Power MD, LLC",24000,Maryland,32184,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",17000,Illinois,91391,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",24000,Maryland,18508,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",34000,New Jersey,165081,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",36000,New York,878150,34,13501,"New York Independent System Operator",NYIS
57307,"Plymouth Rock Energy, LLC",39000,Ohio,20651,39,14725,"PJM Interconnection, LLC",PJM
57307,"Plymouth Rock Energy, LLC",42000,Pennsylvania,91162,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",4000,Arizona,307492,4,803,"Arizona Public Service Company",AZPS
57313,"SolarCity Corporation",4000,Arizona,118776,50,16572,"Salt River Project",SRP
57313,"SolarCity Corporation",4000,Arizona,108184,54,24211,"Tucson Electric Power Company",TEPC
57313,"SolarCity Corporation",4000,Arizona,1873,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
57313,"SolarCity Corporation",6000,California,1073910,9,2775,"California Independent System Operator",CISO
57313,"SolarCity Corporation",6000,California,17076,22,9216,"Imperial Irrigation District",IID
57313,"SolarCity Corporation",6000,California,56761,26,11208,"Los Angeles Department of Water and Power",LDWP
57313,"SolarCity Corporation",6000,California,976,37,14378,"PacifiCorp - West",PACW
57313,"SolarCity Corporation",6000,California,69253,5,16534,"Balancing Authority of Northern California",BANC
57313,"SolarCity Corporation",6000,California,4605,55,19281,"Turlock Irrigation District",TIDC
57313,"SolarCity Corporation",6000,California,18,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
57313,"SolarCity Corporation",8000,Colorado,101665,41,15466,"Public Service Co. of Colorado",PSCO
57313,"SolarCity Corporation",8000,Colorado,8803,58,28503,"Western Area Power Administration - Rocky Mountain Region",WACM
57313,"SolarCity Corporation",9000,Connecticut,67880,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",11000,District of Columbia,2216,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",10000,Delaware,27205,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",12000,Florida,19,17,6452,"Florida Power and Light Company",FPL
57313,"SolarCity Corporation",12000,Florida,3381,16,6455,"Duke Energy Florida",FPC
57313,"SolarCity Corporation",12000,Florida,22,15,14610,"Florida Municipal Power Pool",FMPP
57313,"SolarCity Corporation",12000,Florida,1336,48,18195,"Southern Company Services, Inc. - Transmission",SOCO
57313,"SolarCity Corporation",12000,Florida,309,46,21554,"Seminole Electric Cooperative",SEC
57313,"SolarCity Corporation",15000,Hawaii,57319,29,-9999,"Missing",NA
57313,"SolarCity Corporation",15000,Hawaii,4333,20,19547,"Hawaiian Electric Company, Inc.",HECO
57313,"SolarCity Corporation",25000,Massachusetts,123997,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",24000,Maryland,235580,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",23000,Maine,1243,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",33000,New Hampshire,8579,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",34000,New Jersey,710,34,13501,"New York Independent System Operator",NYIS
57313,"SolarCity Corporation",34000,New Jersey,75602,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",35000,New Mexico,642,13,5701,"El Paso Electric Compnay",EPE
57313,"SolarCity Corporation",35000,New Mexico,7915,40,15473,"Public Service Co. of New Mexico",PNM
57313,"SolarCity Corporation",32000,Nevada,114135,31,13407,"Nevada Power Company",NEVP
57313,"SolarCity Corporation",36000,New York,123886,34,13501,"New York Independent System Operator",NYIS
57313,"SolarCity Corporation",39000,Ohio,8848,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",41000,Oregon,1260,6,1738,"Bonneville Power Administration - Transmission",BPAT
57313,"SolarCity Corporation",41000,Oregon,6838,37,14378,"PacifiCorp - West",PACW
57313,"SolarCity Corporation",41000,Oregon,23460,38,15248,"Portland General Electric",PGE
57313,"SolarCity Corporation",42000,Pennsylvania,39662,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",44000,Rhode Island,2269,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",48000,Texas,10230,13,5701,"El Paso Electric Compnay",EPE
57313,"SolarCity Corporation",48000,Texas,83247,14,5723,"Electric Reliability Council of Texas",ERCO
57313,"SolarCity Corporation",49000,Utah,1617,36,14379,"PacifiCorp - East",PACE
57313,"SolarCity Corporation",51000,Virginia,331,39,14725,"PJM Interconnection, LLC",PJM
57313,"SolarCity Corporation",50000,Vermont,7036,24,13434,"ISO New England Inc.",ISNE
57313,"SolarCity Corporation",53000,Washington,601,42,15500,"Puget Sound Energy Inc.",PSEI
57350,"Summer Energy LLC",48000,Texas,1262612,14,5723,"Electric Reliability Council of Texas",ERCO
57394,"4Change Energy Company",48000,Texas,921284,14,5723,"Electric Reliability Council of Texas",ERCO
57426,"Everything Energy, LLC",48000,Texas,19946,14,5723,"Electric Reliability Council of Texas",ERCO
57428,"Source Power & Gas LLC",11000,District of Columbia,286056,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",10000,Delaware,748,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",17000,Illinois,360842,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",24000,Maryland,705994,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",34000,New Jersey,322448,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",39000,Ohio,681457,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",42000,Pennsylvania,705864,39,14725,"PJM Interconnection, LLC",PJM
57428,"Source Power & Gas LLC",48000,Texas,2511357,14,5723,"Electric Reliability Council of Texas",ERCO
57459,"Wolverine Alternative Investments, LLC",48000,Texas,68479,14,5723,"Electric Reliability Council of Texas",ERCO
57467,"Palmco Power OH, LLC",39000,Ohio,51855,39,14725,"PJM Interconnection, LLC",PJM
57483,"Liberty Utilities",6000,California,567672,9,2775,"California Independent System Operator",CISO
57486,"XOOM Energy Texas, LLC",48000,Texas,484484,14,5723,"Electric Reliability Council of Texas",ERCO
57487,"XOOM Energy Connecticut, LLC",9000,Connecticut,77784,24,13434,"ISO New England Inc.",ISNE
57488,"XOOM Energy Illinois, LLC",17000,Illinois,292197,39,14725,"PJM Interconnection, LLC",PJM
57489,"XOOM Energy Massachusetts, LLC",25000,Massachusetts,88721,24,13434,"ISO New England Inc.",ISNE
57490,"XOOM Energy Maryland, LLC",24000,Maryland,299230,39,14725,"PJM Interconnection, LLC",PJM
57491,"XOOM Energy New Jersey, LLC",34000,New Jersey,157021,39,14725,"PJM Interconnection, LLC",PJM
58085,"Electricity Maine, LLC",23000,Maine,655689,24,13434,"ISO New England Inc.",ISNE
58086,"Electricity NH, LLC d/b/a ENH Power, LLC",33000,New Hampshire,558710,24,13434,"ISO New England Inc.",ISNE
58116,"Public Power & Utility of Maryland, LLC",24000,Maryland,93392,39,14725,"PJM Interconnection, LLC",PJM
58118,"Public Power LLC (PA)",42000,Pennsylvania,196310,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",9000,Connecticut,624891,24,13434,"ISO New England Inc.",ISNE
58119,"Public Power LLC (CT)",11000,District of Columbia,21087,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",17000,Illinois,250818,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",25000,Massachusetts,225654,24,13434,"ISO New England Inc.",ISNE
58119,"Public Power LLC (CT)",36000,New York,171200,34,13501,"New York Independent System Operator",NYIS
58119,"Public Power LLC (CT)",39000,Ohio,53332,39,14725,"PJM Interconnection, LLC",PJM
58119,"Public Power LLC (CT)",44000,Rhode Island,4494,24,13434,"ISO New England Inc.",ISNE
58123,"Aha Macav Power Service",4000,Arizona,17534,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
58123,"Aha Macav Power Service",6000,California,3423,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
58123,"Aha Macav Power Service",32000,Nevada,23171,59,25471,"Western Area Power Administration - Desert Southwest Region",WALC
58124,"City of Winter Park - (FL)",12000,Florida,425029,16,6455,"Duke Energy Florida",FPC
58126,"Pittsburg Power Company",6000,California,21813,9,2775,"California Independent System Operator",CISO
58139,"Town of Pickstown - (SD)",46000,South Dakota,2502,51,59504,"Southwest Power Pool",SWPP
58142,"Cincinnati Bell Energy LLC",39000,Ohio,162427,39,14725,"PJM Interconnection, LLC",PJM
58158,"FairPoint Energy LLC",23000,Maine,60872,30,1,"New Brunswick System Operator",NBSO
58158,"FairPoint Energy LLC",33000,New Hampshire,65866,24,13434,"ISO New England Inc.",ISNE
58160,"Viridian Energy NY LLC",36000,New York,411947,34,13501,"New York Independent System Operator",NYIS
58161,"Viridian Energy LLC",9000,Connecticut,85250,24,13434,"ISO New England Inc.",ISNE
58161,"Viridian Energy LLC",25000,Massachusetts,530854,24,13434,"ISO New England Inc.",ISNE
58161,"Viridian Energy LLC",44000,Rhode Island,26777,24,13434,"ISO New England Inc.",ISNE
58162,"Viridian Energy PA LLC",11000,District of Columbia,3853,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",10000,Delaware,7780,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",17000,Illinois,161366,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",24000,Maryland,78782,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",34000,New Jersey,340863,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",39000,Ohio,13475,39,14725,"PJM Interconnection, LLC",PJM
58162,"Viridian Energy PA LLC",42000,Pennsylvania,97435,39,14725,"PJM Interconnection, LLC",PJM
58181,"Stream Energy New York, LLC",36000,New York,58410,34,13501,"New York Independent System Operator",NYIS
58196,"C. N. Brown Electricity, LLC",23000,Maine,36417,24,13434,"ISO New England Inc.",ISNE
58248,"EnergyMark, LLC",36000,New York,270449,34,13501,"New York Independent System Operator",NYIS
58263,"V247 Power Corporation",48000,Texas,196367,14,5723,"Electric Reliability Council of Texas",ERCO
58314,"Palmco Power IL, LLC",17000,Illinois,48845,39,14725,"PJM Interconnection, LLC",PJM
58339,"XOOM Energy Pennsylvania, LLC",42000,Pennsylvania,241016,39,14725,"PJM Interconnection, LLC",PJM
58364,"New Brunswick Power Generation Corp.",23000,Maine,88795,30,1,"New Brunswick System Operator",NBSO
58367,"XOOM Energy New York, LLC",36000,New York,375538,34,13501,"New York Independent System Operator",NYIS
58457,"EDF Industrial Power Services (CA), LLC",6000,California,823267,9,2775,"California Independent System Operator",CISO
58458,"Silver State Energy Association",32000,Nevada,1048346,31,13407,"Nevada Power Company",NEVP
58476,"Stream Energy Columbia, LLC",11000,District of Columbia,12855,39,14725,"PJM Interconnection, LLC",PJM
58630,"XOOM Energy Maine, LLC",23000,Maine,14347,24,13434,"ISO New England Inc.",ISNE
58631,"XOOM Energy Rhode Island, LLC",44000,Rhode Island,18809,24,13434,"ISO New England Inc.",ISNE
58632,"XOOM Energy Delaware, LLC",10000,Delaware,14492,39,14725,"PJM Interconnection, LLC",PJM
58633,"XOOM Energy New Hampshire, LLC",33000,New Hampshire,13440,24,13434,"ISO New England Inc.",ISNE
58663,"Respond Power LLC",34000,New Jersey,343810,39,14725,"PJM Interconnection, LLC",PJM
58663,"Respond Power LLC",42000,Pennsylvania,238507,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",9000,Connecticut,304655,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",17000,Illinois,42955,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",24000,Maryland,76697,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",23000,Maine,29614,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",33000,New Hampshire,303024,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",34000,New Jersey,188525,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",36000,New York,72285,34,13501,"New York Independent System Operator",NYIS
58667,"North American Power and Gas, LLC",39000,Ohio,214701,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",42000,Pennsylvania,571548,39,14725,"PJM Interconnection, LLC",PJM
58667,"North American Power and Gas, LLC",44000,Rhode Island,92356,24,13434,"ISO New England Inc.",ISNE
58667,"North American Power and Gas, LLC",48000,Texas,6986,14,5723,"Electric Reliability Council of Texas",ERCO
